id,audit_trail,cap_id,role_id,extra_info,created_at,created_by,modified_at,modified_by,deleted_at,deleted_by
2359,,17,100,,,,,,,
2360,,18,100,,,,,,,
2361,,19,100,,,,,,,
2362,,20,100,,,,,,,
2363,,21,100,,,,,,,
2364,,22,100,,,,,,,
2365,,23,100,,,,,,,
2366,,24,100,,,,,,,
2367,,25,100,,,,,,,
2368,,138,100,,,,,,,
2369,,68,100,,,,,,,
2370,,69,100,,,,,,,
2371,,70,100,,,,,,,
2372,,71,100,,,,,,,
2373,,72,100,,,,,,,
2374,,73,100,,,,,,,
2375,,74,100,,,,,,,
2376,,75,100,,,,,,,
2377,,95,100,,,,,,,
2378,,96,100,,,,,,,
2379,,97,100,,,,,,,
2380,,98,100,,,,,,,
2381,,99,100,,,,,,,
2382,,101,100,,,,,,,
2383,,102,100,,,,,,,
2384,,7,100,,,,,,,
2385,,8,100,,,,,,,
2386,,9,100,,,,,,,
2387,,10,100,,,,,,,
2388,,11,100,,,,,,,
2389,,136,100,,,,,,,
2390,,34,101,,,,,,,
2391,,35,101,,,,,,,
2392,,43,101,,,,,,,
2393,,44,101,,,,,,,
2394,,45,101,,,,,,,
2395,,46,101,,,,,,,
2396,,47,101,,,,,,,
2397,,48,101,,,,,,,
2398,,49,101,,,,,,,
2399,,50,101,,,,,,,
2400,,141,101,,,,,,,
2401,,64,101,,,,,,,
2402,,65,101,,,,,,,
2403,,135,101,,,,,,,
2404,,1,101,,,,,,,
2405,,2,101,,,,,,,
2406,,3,101,,,,,,,
2407,,5,101,,,,,,,
2408,,6,101,,,,,,,
2409,,66,101,,,,,,,
2410,,67,101,,,,,,,
2411,,17,101,,,,,,,
2412,,18,101,,,,,,,
2413,,26,101,,,,,,,
2414,,27,101,,,,,,,
2415,,28,101,,,,,,,
2416,,29,101,,,,,,,
2417,,30,101,,,,,,,
2418,,31,101,,,,,,,
2419,,32,101,,,,,,,
2420,,33,101,,,,,,,
2421,,139,101,,,,,,,
2422,,68,101,,,,,,,
2423,,69,101,,,,,,,
2424,,76,101,,,,,,,
2425,,77,101,,,,,,,
2426,,78,101,,,,,,,
2427,,79,101,,,,,,,
2428,,80,101,,,,,,,
2429,,81,101,,,,,,,
2430,,82,101,,,,,,,
2431,,95,101,,,,,,,
2432,,96,101,,,,,,,
2433,,97,101,,,,,,,
2434,,98,101,,,,,,,
2435,,100,101,,,,,,,
2436,,101,101,,,,,,,
2437,,102,101,,,,,,,
2438,,7,101,,,,,,,
2439,,8,101,,,,,,,
2440,,13,101,,,,,,,
2441,,14,101,,,,,,,
2442,,15,101,,,,,,,
2443,,16,101,,,,,,,
2444,,137,101,,,,,,,
2445,,83,102,,,,,,,
2446,,84,102,,,,,,,
2447,,34,102,,,,,,,
2448,,35,102,,,,,,,
2449,,64,102,,,,,,,
2450,,65,102,,,,,,,
2451,,135,102,,,,,,,
2452,,1,102,,,,,,,
2453,,2,102,,,,,,,
2454,,3,102,,,,,,,
2455,,66,102,,,,,,,
2456,,67,102,,,,,,,
2457,,17,102,,,,,,,
2458,,18,102,,,,,,,
2459,,68,102,,,,,,,
2460,,69,102,,,,,,,
2461,,95,102,,,,,,,
2462,,96,102,,,,,,,
2463,,97,102,,,,,,,
2464,,98,102,,,,,,,
2465,,101,102,,,,,,,
2466,,102,102,,,,,,,
2467,,7,102,,,,,,,
2468,,8,102,,,,,,,
2469,,34,103,,,,,,,
2470,,35,103,,,,,,,
2471,,36,103,,,,,,,
2472,,37,103,,,,,,,
2473,,38,103,,,,,,,
2474,,39,103,,,,,,,
2475,,40,103,,,,,,,
2476,,41,103,,,,,,,
2477,,42,103,,,,,,,
2478,,140,103,,,,,,,
2479,,64,103,,,,,,,
2480,,65,103,,,,,,,
2481,,135,103,,,,,,,
2482,,1,103,,,,,,,
2483,,2,103,,,,,,,
2484,,3,103,,,,,,,
2485,,4,103,,,,,,,
2486,,66,103,,,,,,,
2487,,67,103,,,,,,,
2488,,17,103,,,,,,,
2489,,18,103,,,,,,,
2490,,19,103,,,,,,,
2491,,20,103,,,,,,,
2492,,21,103,,,,,,,
2493,,22,103,,,,,,,
2494,,23,103,,,,,,,
2495,,24,103,,,,,,,
2496,,25,103,,,,,,,
2497,,138,103,,,,,,,
2498,,68,103,,,,,,,
2499,,69,103,,,,,,,
2500,,70,103,,,,,,,
2501,,71,103,,,,,,,
2502,,72,103,,,,,,,
2503,,73,103,,,,,,,
2504,,74,103,,,,,,,
2505,,75,103,,,,,,,
2506,,95,103,,,,,,,
2507,,96,103,,,,,,,
2508,,97,103,,,,,,,
2509,,98,103,,,,,,,
2510,,99,103,,,,,,,
2511,,101,103,,,,,,,
2512,,102,103,,,,,,,
2513,,7,103,,,,,,,
2514,,8,103,,,,,,,
2515,,9,103,,,,,,,
2516,,10,103,,,,,,,
2517,,11,103,,,,,,,
2518,,16,103,,,,,,,
2519,,136,103,,,,,,,
2520,,34,104,,,,,,,
2521,,35,104,,,,,,,
2522,,43,104,,,,,,,
2523,,44,104,,,,,,,
2524,,45,104,,,,,,,
2525,,46,104,,,,,,,
2526,,47,104,,,,,,,
2527,,48,104,,,,,,,
2528,,49,104,,,,,,,
2529,,50,104,,,,,,,
2530,,141,104,,,,,,,
2531,,64,104,,,,,,,
2532,,65,104,,,,,,,
2533,,135,104,,,,,,,
2534,,1,104,,,,,,,
2535,,2,104,,,,,,,
2536,,3,104,,,,,,,
2537,,5,104,,,,,,,
2538,,6,104,,,,,,,
2539,,66,104,,,,,,,
2540,,67,104,,,,,,,
2541,,17,104,,,,,,,
2542,,18,104,,,,,,,
2543,,26,104,,,,,,,
2544,,27,104,,,,,,,
2545,,28,104,,,,,,,
2546,,29,104,,,,,,,
2547,,30,104,,,,,,,
2548,,31,104,,,,,,,
2549,,32,104,,,,,,,
2550,,33,104,,,,,,,
2551,,139,104,,,,,,,
2552,,68,104,,,,,,,
2553,,69,104,,,,,,,
2554,,76,104,,,,,,,
2555,,77,104,,,,,,,
2556,,78,104,,,,,,,
2557,,79,104,,,,,,,
2558,,80,104,,,,,,,
2559,,81,104,,,,,,,
2560,,82,104,,,,,,,
2561,,95,104,,,,,,,
2562,,96,104,,,,,,,
2563,,97,104,,,,,,,
2564,,98,104,,,,,,,
2565,,100,104,,,,,,,
2566,,101,104,,,,,,,
2567,,102,104,,,,,,,
2568,,7,104,,,,,,,
2569,,8,104,,,,,,,
2570,,12,104,,,,,,,
2571,,13,104,,,,,,,
2572,,14,104,,,,,,,
2573,,15,104,,,,,,,
2574,,137,104,,,,,,,
2575,,83,105,,,,,,,
2576,,84,105,,,,,,,
2577,,34,105,,,,,,,
2578,,35,105,,,,,,,
2579,,64,105,,,,,,,
2580,,65,105,,,,,,,
2581,,135,105,,,,,,,
2582,,1,105,,,,,,,
2583,,2,105,,,,,,,
2584,,3,105,,,,,,,
2585,,66,105,,,,,,,
2586,,67,105,,,,,,,
2587,,17,105,,,,,,,
2588,,18,105,,,,,,,
2589,,68,105,,,,,,,
2590,,69,105,,,,,,,
2591,,95,105,,,,,,,
2592,,96,105,,,,,,,
2593,,97,105,,,,,,,
2594,,98,105,,,,,,,
2595,,102,105,,,,,,,
2596,,7,105,,,,,,,
2597,,8,105,,,,,,,
2598,,34,59,,,,,,,
2599,,35,59,,,,,,,
2600,,43,59,,,,,,,
2601,,44,59,,,,,,,
2602,,45,59,,,,,,,
2603,,46,59,,,,,,,
2604,,47,59,,,,,,,
2605,,48,59,,,,,,,
2606,,49,59,,,,,,,
2607,,50,59,,,,,,,
2608,,141,59,,,,,,,
2609,,64,59,,,,,,,
2610,,65,59,,,,,,,
2611,,5,59,,,,,,,
2612,,6,59,,,,,,,
2613,,66,59,,,,,,,
2614,,67,59,,,,,,,
2615,,17,59,,,,,,,
2616,,18,59,,,,,,,
2617,,26,59,,,,,,,
2618,,27,59,,,,,,,
2619,,28,59,,,,,,,
2620,,29,59,,,,,,,
2621,,30,59,,,,,,,
2622,,31,59,,,,,,,
2623,,32,59,,,,,,,
2624,,33,59,,,,,,,
2625,,139,59,,,,,,,
2626,,68,59,,,,,,,
2627,,69,59,,,,,,,
2628,,76,59,,,,,,,
2629,,77,59,,,,,,,
2630,,78,59,,,,,,,
2631,,79,59,,,,,,,
2632,,80,59,,,,,,,
2633,,81,59,,,,,,,
2634,,82,59,,,,,,,
2635,,95,59,,,,,,,
2636,,96,59,,,,,,,
2637,,97,59,,,,,,,
2638,,98,59,,,,,,,
2639,,100,59,,,,,,,
2640,,101,59,,,,,,,
2641,,102,59,,,,,,,
2642,,14,59,,,,,,,
2643,,15,59,,,,,,,
2644,,34,58,,,,,,,
2645,,35,58,,,,,,,
2646,,36,58,,,,,,,
2647,,37,58,,,,,,,
2648,,38,58,,,,,,,
2649,,39,58,,,,,,,
2650,,40,58,,,,,,,
2651,,41,58,,,,,,,
2652,,42,58,,,,,,,
2653,,140,58,,,,,,,
2654,,64,58,,,,,,,
2655,,65,58,,,,,,,
2656,,66,58,,,,,,,
2657,,67,58,,,,,,,
2658,,17,58,,,,,,,
2659,,18,58,,,,,,,
2660,,19,58,,,,,,,
2661,,20,58,,,,,,,
2662,,21,58,,,,,,,
2663,,22,58,,,,,,,
2664,,23,58,,,,,,,
2665,,24,58,,,,,,,
2666,,25,58,,,,,,,
2667,,138,58,,,,,,,
2668,,68,58,,,,,,,
2669,,69,58,,,,,,,
2670,,70,58,,,,,,,
2671,,71,58,,,,,,,
2672,,72,58,,,,,,,
2673,,73,58,,,,,,,
2674,,74,58,,,,,,,
2675,,75,58,,,,,,,
2676,,95,58,,,,,,,
2677,,96,58,,,,,,,
2678,,97,58,,,,,,,
2679,,98,58,,,,,,,
2680,,99,58,,,,,,,
2681,,101,58,,,,,,,
2682,,102,58,,,,,,,
2683,,11,58,,,,,,,
2684,,34,56,,,,,,,
2685,,35,56,,,,,,,
2686,,36,56,,,,,,,
2687,,37,56,,,,,,,
2688,,38,56,,,,,,,
2689,,39,56,,,,,,,
2690,,40,56,,,,,,,
2691,,41,56,,,,,,,
2692,,42,56,,,,,,,
2693,,140,56,,,,,,,
2694,,64,56,,,,,,,
2695,,65,56,,,,,,,
2696,,66,56,,,,,,,
2697,,67,56,,,,,,,
2698,,17,56,,,,,,,
2699,,18,56,,,,,,,
2700,,19,56,,,,,,,
2701,,21,56,,,,,,,
2702,,22,56,,,,,,,
2703,,25,56,,,,,,,
2704,,138,56,,,,,,,
2705,,68,56,,,,,,,
2706,,69,56,,,,,,,
2707,,70,56,,,,,,,
2708,,71,56,,,,,,,
2709,,72,56,,,,,,,
2710,,73,56,,,,,,,
2711,,74,56,,,,,,,
2712,,75,56,,,,,,,
2713,,95,56,,,,,,,
2714,,96,56,,,,,,,
2715,,97,56,,,,,,,
2716,,98,56,,,,,,,
2717,,99,56,,,,,,,
2718,,101,56,,,,,,,
2719,,102,56,,,,,,,
2720,,11,56,,,,,,,
2721,,34,57,,,,,,,
2722,,35,57,,,,,,,
2723,,43,57,,,,,,,
2724,,44,57,,,,,,,
2725,,45,57,,,,,,,
2726,,46,57,,,,,,,
2727,,47,57,,,,,,,
2728,,48,57,,,,,,,
2729,,49,57,,,,,,,
2730,,50,57,,,,,,,
2731,,141,57,,,,,,,
2732,,64,57,,,,,,,
2733,,65,57,,,,,,,
2734,,5,57,,,,,,,
2735,,6,57,,,,,,,
2736,,66,57,,,,,,,
2737,,67,57,,,,,,,
2738,,17,57,,,,,,,
2739,,18,57,,,,,,,
2740,,26,57,,,,,,,
2741,,27,57,,,,,,,
2742,,28,57,,,,,,,
2743,,29,57,,,,,,,
2744,,30,57,,,,,,,
2745,,31,57,,,,,,,
2746,,32,57,,,,,,,
2747,,33,57,,,,,,,
2748,,139,57,,,,,,,
2749,,68,57,,,,,,,
2750,,69,57,,,,,,,
2751,,76,57,,,,,,,
2752,,77,57,,,,,,,
2753,,78,57,,,,,,,
2754,,79,57,,,,,,,
2755,,80,57,,,,,,,
2756,,81,57,,,,,,,
2757,,82,57,,,,,,,
2758,,95,57,,,,,,,
2759,,96,57,,,,,,,
2760,,97,57,,,,,,,
2761,,98,57,,,,,,,
2762,,100,57,,,,,,,
2763,,101,57,,,,,,,
2764,,34,106,,,,,,,
2765,,35,106,,,,,,,
2766,,64,106,,,,,,,
2767,,65,106,,,,,,,
2768,,135,106,,,,,,,
2769,,1,106,,,,,,,
2770,,2,106,,,,,,,
2771,,3,106,,,,,,,
2772,,66,106,,,,,,,
2773,,67,106,,,,,,,
2774,,17,106,,,,,,,
2775,,18,106,,,,,,,
2776,,68,106,,,,,,,
2777,,69,106,,,,,,,
2778,,95,106,,,,,,,
2779,,96,106,,,,,,,
2780,,97,106,,,,,,,
2781,,98,106,,,,,,,
2782,,101,106,,,,,,,
2783,,102,106,,,,,,,
2784,,7,106,,,,,,,
2785,,8,106,,,,,,,
2786,,34,62,,,,,,,
2787,,35,62,,,,,,,
2788,,36,62,,,,,,,
2789,,37,62,,,,,,,
2790,,38,62,,,,,,,
2791,,39,62,,,,,,,
2792,,40,62,,,,,,,
2793,,41,62,,,,,,,
2794,,42,62,,,,,,,
2795,,140,62,,,,,,,
2796,,64,62,,,,,,,
2797,,65,62,,,,,,,
2798,,4,62,,,,,,,
2799,,66,62,,,,,,,
2800,,67,62,,,,,,,
2801,,17,62,,,,,,,
2802,,18,62,,,,,,,
2803,,19,62,,,,,,,
2804,,20,62,,,,,,,
2805,,21,62,,,,,,,
2806,,22,62,,,,,,,
2807,,23,62,,,,,,,
2808,,24,62,,,,,,,
2809,,25,62,,,,,,,
2810,,138,62,,,,,,,
2811,,68,62,,,,,,,
2812,,69,62,,,,,,,
2813,,70,62,,,,,,,
2814,,71,62,,,,,,,
2815,,72,62,,,,,,,
2816,,73,62,,,,,,,
2817,,74,62,,,,,,,
2818,,75,62,,,,,,,
2819,,95,62,,,,,,,
2820,,96,62,,,,,,,
2821,,97,62,,,,,,,
2822,,98,62,,,,,,,
2823,,99,62,,,,,,,
2824,,101,62,,,,,,,
2825,,34,63,,,,,,,
2826,,35,63,,,,,,,
2827,,43,63,,,,,,,
2828,,44,63,,,,,,,
2829,,45,63,,,,,,,
2830,,46,63,,,,,,,
2831,,47,63,,,,,,,
2832,,48,63,,,,,,,
2833,,49,63,,,,,,,
2834,,50,63,,,,,,,
2835,,141,63,,,,,,,
2836,,64,63,,,,,,,
2837,,65,63,,,,,,,
2838,,5,63,,,,,,,
2839,,6,63,,,,,,,
2840,,66,63,,,,,,,
2841,,67,63,,,,,,,
2842,,17,63,,,,,,,
2843,,18,63,,,,,,,
2844,,26,63,,,,,,,
2845,,27,63,,,,,,,
2846,,28,63,,,,,,,
2847,,29,63,,,,,,,
2848,,30,63,,,,,,,
2849,,31,63,,,,,,,
2850,,32,63,,,,,,,
2851,,33,63,,,,,,,
2852,,139,63,,,,,,,
2853,,68,63,,,,,,,
2854,,69,63,,,,,,,
2855,,76,63,,,,,,,
2856,,77,63,,,,,,,
2857,,78,63,,,,,,,
2858,,79,63,,,,,,,
2859,,80,63,,,,,,,
2860,,81,63,,,,,,,
2861,,82,63,,,,,,,
2862,,95,63,,,,,,,
2863,,96,63,,,,,,,
2864,,97,63,,,,,,,
2865,,98,63,,,,,,,
2866,,100,63,,,,,,,
2867,,101,63,,,,,,,
2868,,102,63,,,,,,,
2869,,15,63,,,,,,,
2870,,34,107,,,,,,,
2871,,35,107,,,,,,,
2872,,64,107,,,,,,,
2873,,65,107,,,,,,,
2874,,135,107,,,,,,,
2875,,1,107,,,,,,,
2876,,2,107,,,,,,,
2877,,3,107,,,,,,,
2878,,66,107,,,,,,,
2879,,67,107,,,,,,,
2880,,17,107,,,,,,,
2881,,18,107,,,,,,,
2882,,68,107,,,,,,,
2883,,69,107,,,,,,,
2884,,95,107,,,,,,,
2885,,96,107,,,,,,,
2886,,97,107,,,,,,,
2887,,98,107,,,,,,,
2888,,102,107,,,,,,,
2889,,7,107,,,,,,,
2890,,8,107,,,,,,,
2891,,34,94,,,,,,,
2892,,35,94,,,,,,,
2893,,36,94,,,,,,,
2894,,37,94,,,,,,,
2895,,38,94,,,,,,,
2896,,39,94,,,,,,,
2897,,40,94,,,,,,,
2898,,41,94,,,,,,,
2899,,42,94,,,,,,,
2900,,140,94,,,,,,,
2901,,64,94,,,,,,,
2902,,65,94,,,,,,,
2903,,1,94,,,,,,,
2904,,2,94,,,,,,,
2905,,3,94,,,,,,,
2906,,4,94,,,,,,,
2907,,66,94,,,,,,,
2908,,67,94,,,,,,,
2909,,17,94,,,,,,,
2910,,18,94,,,,,,,
2911,,21,94,,,,,,,
2912,,22,94,,,,,,,
2913,,23,94,,,,,,,
2914,,24,94,,,,,,,
2915,,25,94,,,,,,,
2916,,138,94,,,,,,,
2917,,68,94,,,,,,,
2918,,69,94,,,,,,,
2919,,70,94,,,,,,,
2920,,71,94,,,,,,,
2921,,72,94,,,,,,,
2922,,73,94,,,,,,,
2923,,74,94,,,,,,,
2924,,75,94,,,,,,,
2925,,95,94,,,,,,,
2926,,96,94,,,,,,,
2927,,97,94,,,,,,,
2928,,98,94,,,,,,,
2929,,99,94,,,,,,,
2930,,101,94,,,,,,,
2931,,102,94,,,,,,,
2932,,7,94,,,,,,,
2933,,8,94,,,,,,,
2934,,9,94,,,,,,,
2935,,10,94,,,,,,,
2936,,11,94,,,,,,,
2937,,136,94,,,,,,,
2938,,34,95,,,,,,,
2939,,35,95,,,,,,,
2940,,43,95,,,,,,,
2941,,44,95,,,,,,,
2942,,45,95,,,,,,,
2943,,46,95,,,,,,,
2944,,47,95,,,,,,,
2945,,48,95,,,,,,,
2946,,49,95,,,,,,,
2947,,50,95,,,,,,,
2948,,141,95,,,,,,,
2949,,64,95,,,,,,,
2950,,65,95,,,,,,,
2951,,1,95,,,,,,,
2952,,2,95,,,,,,,
2953,,3,95,,,,,,,
2954,,5,95,,,,,,,
2955,,6,95,,,,,,,
2956,,66,95,,,,,,,
2957,,67,95,,,,,,,
2958,,17,95,,,,,,,
2959,,18,95,,,,,,,
2960,,28,95,,,,,,,
2961,,29,95,,,,,,,
2962,,32,95,,,,,,,
2963,,33,95,,,,,,,
2964,,139,95,,,,,,,
2965,,68,95,,,,,,,
2966,,69,95,,,,,,,
2967,,76,95,,,,,,,
2968,,77,95,,,,,,,
2969,,78,95,,,,,,,
2970,,79,95,,,,,,,
2971,,80,95,,,,,,,
2972,,81,95,,,,,,,
2973,,82,95,,,,,,,
2974,,95,95,,,,,,,
2975,,96,95,,,,,,,
2976,,97,95,,,,,,,
2977,,98,95,,,,,,,
2978,,100,95,,,,,,,
2979,,101,95,,,,,,,
2980,,102,95,,,,,,,
2981,,7,95,,,,,,,
2982,,8,95,,,,,,,
2983,,12,95,,,,,,,
2984,,13,95,,,,,,,
2985,,14,95,,,,,,,
2986,,15,95,,,,,,,
2987,,137,95,,,,,,,
2988,,34,96,,,,,,,
2989,,35,96,,,,,,,
2990,,64,96,,,,,,,
2991,,65,96,,,,,,,
2992,,1,96,,,,,,,
2993,,2,96,,,,,,,
2994,,3,96,,,,,,,
2995,,66,96,,,,,,,
2996,,67,96,,,,,,,
2997,,68,96,,,,,,,
2998,,69,96,,,,,,,
2999,,95,96,,,,,,,
3000,,96,96,,,,,,,
3001,,97,96,,,,,,,
3002,,98,96,,,,,,,
3003,,102,96,,,,,,,
3004,,7,96,,,,,,,
3005,,8,96,,,,,,,
3006,,34,26,,,,,,,
3007,,35,26,,,,,,,
3008,,140,26,,,,,,,
3009,,64,26,,,,,,,
3010,,65,26,,,,,,,
3011,,135,26,,,,,,,
3012,,1,26,,,,,,,
3013,,2,26,,,,,,,
3014,,3,26,,,,,,,
3015,,4,26,,,,,,,
3016,,66,26,,,,,,,
3017,,67,26,,,,,,,
3018,,17,26,,,,,,,
3019,,18,26,,,,,,,
3020,,138,26,,,,,,,
3021,,68,26,,,,,,,
3022,,69,26,,,,,,,
3023,,70,26,,,,,,,
3024,,71,26,,,,,,,
3025,,72,26,,,,,,,
3026,,73,26,,,,,,,
3027,,74,26,,,,,,,
3028,,75,26,,,,,,,
3029,,95,26,,,,,,,
3030,,96,26,,,,,,,
3031,,97,26,,,,,,,
3032,,98,26,,,,,,,
3033,,99,26,,,,,,,
3034,,101,26,,,,,,,
3035,,102,26,,,,,,,
3036,,7,26,,,,,,,
3037,,8,26,,,,,,,
3038,,136,26,,,,,,,
3039,,34,27,,,,,,,
3040,,35,27,,,,,,,
3041,,141,27,,,,,,,
3042,,64,27,,,,,,,
3043,,65,27,,,,,,,
3044,,135,27,,,,,,,
3045,,1,27,,,,,,,
3046,,2,27,,,,,,,
3047,,3,27,,,,,,,
3048,,5,27,,,,,,,
3049,,6,27,,,,,,,
3050,,66,27,,,,,,,
3051,,67,27,,,,,,,
3052,,17,27,,,,,,,
3053,,18,27,,,,,,,
3054,,139,27,,,,,,,
3055,,68,27,,,,,,,
3056,,69,27,,,,,,,
3057,,76,27,,,,,,,
3058,,77,27,,,,,,,
3059,,78,27,,,,,,,
3060,,79,27,,,,,,,
3061,,80,27,,,,,,,
3062,,81,27,,,,,,,
3063,,82,27,,,,,,,
3064,,95,27,,,,,,,
3065,,96,27,,,,,,,
3066,,97,27,,,,,,,
3067,,98,27,,,,,,,
3068,,100,27,,,,,,,
3069,,101,27,,,,,,,
3070,,102,27,,,,,,,
3071,,7,27,,,,,,,
3073,,137,27,,,,,,,
3074,,83,26,,,,,,,
3075,,84,26,,,,,,,
3076,,85,26,,,,,,,
3077,,86,26,,,,,,,
3078,,87,26,,,,,,,
3079,,88,26,,,,,,,
3080,,89,26,,,,,,,
3081,,83,27,,,,,,,
3082,,84,27,,,,,,,
3083,,90,27,,,,,,,
3084,,91,27,,,,,,,
3085,,92,27,,,,,,,
3086,,93,27,,,,,,,
3087,,94,27,,,,,,,
3088,,64,28,,,,,,,
3089,,65,28,,,,,,,
3090,,135,28,,,,,,,
3091,,1,28,,,,,,,
3092,,2,28,,,,,,,
3093,,3,28,,,,,,,
3094,,66,28,,,,,,,
3095,,67,28,,,,,,,
3096,,101,28,,,,,,,
3097,,102,28,,,,,,,
3098,,34,108,,,,,,,
3099,,35,108,,,,,,,
3100,,64,108,,,,,,,
3101,,65,108,,,,,,,
3102,,135,108,,,,,,,
3103,,1,108,,,,,,,
3104,,2,108,,,,,,,
3105,,3,108,,,,,,,
3106,,66,108,,,,,,,
3107,,67,108,,,,,,,
3108,,17,108,,,,,,,
3109,,18,108,,,,,,,
3110,,68,108,,,,,,,
3111,,69,108,,,,,,,
3112,,95,108,,,,,,,
3113,,96,108,,,,,,,
3114,,97,108,,,,,,,
3115,,98,108,,,,,,,
3116,,102,108,,,,,,,
3117,,7,108,,,,,,,
3118,,8,108,,,,,,,
3119,,34,109,,,,,,,
3120,,35,109,,,,,,,
3121,,64,109,,,,,,,
3122,,65,109,,,,,,,
3123,,135,109,,,,,,,
3124,,1,109,,,,,,,
3125,,2,109,,,,,,,
3126,,3,109,,,,,,,
3127,,66,109,,,,,,,
3128,,67,109,,,,,,,
3129,,17,109,,,,,,,
3130,,18,109,,,,,,,
3131,,68,109,,,,,,,
3132,,69,109,,,,,,,
3133,,95,109,,,,,,,
3134,,96,109,,,,,,,
3135,,97,109,,,,,,,
3136,,98,109,,,,,,,
3137,,102,109,,,,,,,
3138,,7,109,,,,,,,
3139,,8,109,,,,,,,
3140,,34,30,,,,,,,
3141,,35,30,,,,,,,
3142,,140,30,,,,,,,
3143,,64,30,,,,,,,
3144,,65,30,,,,,,,
3145,,135,30,,,,,,,
3146,,1,30,,,,,,,
3147,,2,30,,,,,,,
3148,,3,30,,,,,,,
3149,,4,30,,,,,,,
3150,,66,30,,,,,,,
3151,,67,30,,,,,,,
3152,,17,30,,,,,,,
3153,,138,30,,,,,,,
3154,,68,30,,,,,,,
3155,,69,30,,,,,,,
3156,,70,30,,,,,,,
3157,,71,30,,,,,,,
3158,,72,30,,,,,,,
3159,,73,30,,,,,,,
3160,,74,30,,,,,,,
3161,,75,30,,,,,,,
3162,,95,30,,,,,,,
3163,,96,30,,,,,,,
3164,,97,30,,,,,,,
3165,,98,30,,,,,,,
3166,,99,30,,,,,,,
3167,,101,30,,,,,,,
3168,,102,30,,,,,,,
3169,,7,30,,,,,,,
3170,,8,30,,,,,,,
3171,,136,30,,,,,,,
3172,,34,31,,,,,,,
3173,,35,31,,,,,,,
3174,,141,31,,,,,,,
3175,,64,31,,,,,,,
3176,,65,31,,,,,,,
3177,,135,31,,,,,,,
3178,,1,31,,,,,,,
3179,,2,31,,,,,,,
3180,,3,31,,,,,,,
3181,,5,31,,,,,,,
3182,,6,31,,,,,,,
3183,,66,31,,,,,,,
3184,,67,31,,,,,,,
3185,,17,31,,,,,,,
3186,,18,31,,,,,,,
3187,,139,31,,,,,,,
3188,,68,31,,,,,,,
3189,,69,31,,,,,,,
3190,,76,31,,,,,,,
3191,,77,31,,,,,,,
3192,,78,31,,,,,,,
3193,,79,31,,,,,,,
3194,,80,31,,,,,,,
3195,,81,31,,,,,,,
3196,,82,31,,,,,,,
3197,,95,31,,,,,,,
3198,,96,31,,,,,,,
3199,,97,31,,,,,,,
3200,,98,31,,,,,,,
3201,,100,31,,,,,,,
3202,,101,31,,,,,,,
3203,,102,31,,,,,,,
3204,,7,31,,,,,,,
3205,,8,31,,,,,,,
3206,,137,31,,,,,,,
3207,,34,34,,,,,,,
3208,,35,34,,,,,,,
3209,,36,34,,,,,,,
3210,,37,34,,,,,,,
3211,,38,34,,,,,,,
3212,,39,34,,,,,,,
3213,,40,34,,,,,,,
3214,,41,34,,,,,,,
3215,,42,34,,,,,,,
3216,,140,34,,,,,,,
3217,,64,34,,,,,,,
3218,,65,34,,,,,,,
3219,,66,34,,,,,,,
3220,,67,34,,,,,,,
3221,,17,34,,,,,,,
3222,,18,34,,,,,,,
3223,,19,34,,,,,,,
3224,,20,34,,,,,,,
3225,,21,34,,,,,,,
3226,,22,34,,,,,,,
3227,,23,34,,,,,,,
3228,,24,34,,,,,,,
3229,,25,34,,,,,,,
3230,,138,34,,,,,,,
3231,,68,34,,,,,,,
3232,,69,34,,,,,,,
3233,,70,34,,,,,,,
3234,,71,34,,,,,,,
3235,,72,34,,,,,,,
3236,,73,34,,,,,,,
3237,,74,34,,,,,,,
3238,,75,34,,,,,,,
3239,,95,34,,,,,,,
3240,,96,34,,,,,,,
3241,,97,34,,,,,,,
3242,,98,34,,,,,,,
3243,,99,34,,,,,,,
3244,,101,34,,,,,,,
3245,,102,34,,,,,,,
3246,,7,34,,,,,,,
3247,,8,34,,,,,,,
3248,,9,34,,,,,,,
3249,,10,34,,,,,,,
3250,,11,34,,,,,,,
3251,,136,34,,,,,,,
3252,,34,35,,,,,,,
3253,,35,35,,,,,,,
3254,,43,35,,,,,,,
3255,,44,35,,,,,,,
3256,,45,35,,,,,,,
3257,,46,35,,,,,,,
3258,,47,35,,,,,,,
3259,,48,35,,,,,,,
3260,,49,35,,,,,,,
3261,,50,35,,,,,,,
3262,,141,35,,,,,,,
3263,,64,35,,,,,,,
3264,,65,35,,,,,,,
3265,,66,35,,,,,,,
3266,,67,35,,,,,,,
3267,,17,35,,,,,,,
3268,,18,35,,,,,,,
3269,,26,35,,,,,,,
3270,,27,35,,,,,,,
3271,,28,35,,,,,,,
3272,,29,35,,,,,,,
3273,,30,35,,,,,,,
3274,,31,35,,,,,,,
3275,,32,35,,,,,,,
3276,,33,35,,,,,,,
3277,,139,35,,,,,,,
3278,,68,35,,,,,,,
3279,,69,35,,,,,,,
3280,,76,35,,,,,,,
3281,,77,35,,,,,,,
3282,,78,35,,,,,,,
3283,,79,35,,,,,,,
3284,,80,35,,,,,,,
3285,,81,35,,,,,,,
3286,,82,35,,,,,,,
3287,,95,35,,,,,,,
3288,,96,35,,,,,,,
