id,pincode,city_id,state_id,country_id,v1_code,is_active,is_deleted,created_by,created_at,modified_by,modified_at,deleted_by,deleted_at,extra_info
15850,621312,688,29,85,15850,true,false,,,,,,,
15851,621313,349,29,85,15851,true,false,,,,,,,
15852,621314,688,29,85,15852,true,false,,,,,,,
15853,621315,688,29,85,15853,true,false,,,,,,,
15854,621316,541,29,85,15854,true,false,,,,,,,
15855,621601,688,29,85,15855,true,false,,,,,,,
15856,621651,688,29,85,15856,true,false,,,,,,,
15857,621652,688,29,85,15857,true,false,,,,,,,
15858,621653,688,29,85,15858,true,false,,,,,,,
15859,621701,32,29,85,15859,true,false,,,,,,,
15860,621702,688,29,85,15860,true,false,,,,,,,
15861,621703,688,29,85,15861,true,false,,,,,,,
15862,621704,32,29,85,15862,true,false,,,,,,,
15863,621705,32,29,85,15863,true,false,,,,,,,
15864,621706,688,29,85,15864,true,false,,,,,,,
15865,621707,32,29,85,15865,true,false,,,,,,,
15866,621708,530,29,85,15866,true,false,,,,,,,
15867,621709,32,29,85,15867,true,false,,,,,,,
15868,621710,32,29,85,15868,true,false,,,,,,,
15869,621711,688,29,85,15869,true,false,,,,,,,
15870,621712,688,29,85,15870,true,false,,,,,,,
15871,621713,32,29,85,15871,true,false,,,,,,,
15872,621714,32,29,85,15872,true,false,,,,,,,
15873,621715,32,29,85,15873,true,false,,,,,,,
15874,621716,530,29,85,15874,true,false,,,,,,,
15875,621717,530,29,85,15875,true,false,,,,,,,
15876,621718,32,29,85,15876,true,false,,,,,,,
15877,621719,32,29,85,15877,true,false,,,,,,,
15878,621722,688,29,85,15878,true,false,,,,,,,
15879,621729,32,29,85,15879,true,false,,,,,,,
15880,621730,32,29,85,15880,true,false,,,,,,,
15881,621801,32,29,85,15881,true,false,,,,,,,
15882,621802,32,29,85,15882,true,false,,,,,,,
15883,621803,32,29,85,15883,true,false,,,,,,,
15884,621804,32,29,85,15884,true,false,,,,,,,
15885,621805,32,29,85,15885,true,false,,,,,,,
15886,621806,32,29,85,15886,true,false,,,,,,,
15887,621851,32,29,85,15887,true,false,,,,,,,
15888,621901,32,29,85,15888,true,false,,,,,,,
15889,621904,32,29,85,15889,true,false,,,,,,,
15890,622001,541,29,85,15890,true,false,,,,,,,
15891,622002,541,29,85,15891,true,false,,,,,,,
15892,622003,541,29,85,15892,true,false,,,,,,,
15893,622004,541,29,85,15893,true,false,,,,,,,
15894,622005,541,29,85,15894,true,false,,,,,,,
15895,622010,484,19,85,15895,true,false,,,,,,,
15896,622101,541,29,85,15896,true,false,,,,,,,
15897,622102,541,29,85,15897,true,false,,,,,,,
15898,622103,541,29,85,15898,true,false,,,,,,,
15899,622104,541,29,85,15899,true,false,,,,,,,
15900,622105,541,29,85,15900,true,false,,,,,,,
15901,622201,541,29,85,15901,true,false,,,,,,,
15902,622202,541,29,85,15902,true,false,,,,,,,
15903,622203,541,29,85,15903,true,false,,,,,,,
15904,622204,541,29,85,15904,true,false,,,,,,,
15905,622205,541,29,85,15905,true,false,,,,,,,
15906,622207,541,29,85,15906,true,false,,,,,,,
15907,622209,541,29,85,15907,true,false,,,,,,,
15908,622230,541,29,85,15908,true,false,,,,,,,
15909,622231,541,29,85,15909,true,false,,,,,,,
15910,622301,541,29,85,15910,true,false,,,,,,,
15911,622302,541,29,85,15911,true,false,,,,,,,
15912,622303,541,29,85,15912,true,false,,,,,,,
15913,622304,541,29,85,15913,true,false,,,,,,,
15914,622308,688,29,85,15914,true,false,,,,,,,
15915,622315,688,29,85,15915,true,false,,,,,,,
15916,622401,541,29,85,15916,true,false,,,,,,,
15917,622402,541,29,85,15917,true,false,,,,,,,
15918,622403,541,29,85,15918,true,false,,,,,,,
15919,622404,541,29,85,15919,true,false,,,,,,,
15920,622406,541,29,85,15920,true,false,,,,,,,
15921,622407,541,29,85,15921,true,false,,,,,,,
15922,622408,541,29,85,15922,true,false,,,,,,,
15923,622409,541,29,85,15923,true,false,,,,,,,
15924,622411,541,29,85,15924,true,false,,,,,,,
15925,622412,541,29,85,15925,true,false,,,,,,,
15926,622419,541,29,85,15926,true,false,,,,,,,
15927,622422,541,29,85,15927,true,false,,,,,,,
15928,622501,541,29,85,15928,true,false,,,,,,,
15929,622502,541,29,85,15929,true,false,,,,,,,
15930,622503,541,29,85,15930,true,false,,,,,,,
15931,622504,541,29,85,15931,true,false,,,,,,,
15932,622505,541,29,85,15932,true,false,,,,,,,
15933,622506,541,29,85,15933,true,false,,,,,,,
15934,622507,541,29,85,15934,true,false,,,,,,,
15935,622515,541,29,85,15935,true,false,,,,,,,
15936,622605,724,29,85,15936,true,false,,,,,,,
15937,623108,638,29,85,15937,true,false,,,,,,,
15938,623115,568,29,85,15938,true,false,,,,,,,
15939,623120,568,29,85,15939,true,false,,,,,,,
15940,623135,568,29,85,15940,true,false,,,,,,,
15941,623225,568,29,85,15941,true,false,,,,,,,
15942,623303,568,29,85,15942,true,false,,,,,,,
15943,623308,568,29,85,15943,true,false,,,,,,,
15944,623309,568,29,85,15944,true,false,,,,,,,
15945,623315,568,29,85,15945,true,false,,,,,,,
15946,623401,568,29,85,15946,true,false,,,,,,,
15947,623402,568,29,85,15947,true,false,,,,,,,
15948,623403,568,29,85,15948,true,false,,,,,,,
15949,623404,568,29,85,15949,true,false,,,,,,,
15950,623406,568,29,85,15950,true,false,,,,,,,
15951,623407,568,29,85,15951,true,false,,,,,,,
15952,623409,568,29,85,15952,true,false,,,,,,,
15953,623501,568,29,85,15953,true,false,,,,,,,
15954,623502,568,29,85,15954,true,false,,,,,,,
15955,623503,568,29,85,15955,true,false,,,,,,,
15956,623504,568,29,85,15956,true,false,,,,,,,
15957,623512,568,29,85,15957,true,false,,,,,,,
15958,623513,568,29,85,15958,true,false,,,,,,,
15959,623514,568,29,85,15959,true,false,,,,,,,
15960,623515,568,29,85,15960,true,false,,,,,,,
15961,623516,568,29,85,15961,true,false,,,,,,,
15962,623517,568,29,85,15962,true,false,,,,,,,
15963,623518,568,29,85,15963,true,false,,,,,,,
15964,623519,568,29,85,15964,true,false,,,,,,,
15965,623520,568,29,85,15965,true,false,,,,,,,
15966,623521,568,29,85,15966,true,false,,,,,,,
15967,623522,568,29,85,15967,true,false,,,,,,,
15968,623523,568,29,85,15968,true,false,,,,,,,
15969,623524,568,29,85,15969,true,false,,,,,,,
15970,623525,568,29,85,15970,true,false,,,,,,,
15971,623526,568,29,85,15971,true,false,,,,,,,
15972,623527,568,29,85,15972,true,false,,,,,,,
15973,623528,568,29,85,15973,true,false,,,,,,,
15974,623529,568,29,85,15974,true,false,,,,,,,
15975,623530,568,29,85,15975,true,false,,,,,,,
15976,623531,568,29,85,15976,true,false,,,,,,,
15977,623532,568,29,85,15977,true,false,,,,,,,
15978,623533,568,29,85,15978,true,false,,,,,,,
15979,623534,568,29,85,15979,true,false,,,,,,,
15980,623535,568,29,85,15980,true,false,,,,,,,
15981,623536,568,29,85,15981,true,false,,,,,,,
15982,623537,568,29,85,15982,true,false,,,,,,,
15983,623538,568,29,85,15983,true,false,,,,,,,
15984,623539,568,29,85,15984,true,false,,,,,,,
15985,623544,568,29,85,15985,true,false,,,,,,,
15986,623566,568,29,85,15986,true,false,,,,,,,
15987,623575,568,29,85,15987,true,false,,,,,,,
15988,623601,568,29,85,15988,true,false,,,,,,,
15989,623602,568,29,85,15989,true,false,,,,,,,
15990,623603,568,29,85,15990,true,false,,,,,,,
15991,623604,568,29,85,15991,true,false,,,,,,,
15992,623605,568,29,85,15992,true,false,,,,,,,
15993,623608,568,29,85,15993,true,false,,,,,,,
15994,623612,724,29,85,15994,true,false,,,,,,,
15995,623701,568,29,85,15995,true,false,,,,,,,
15996,623702,638,29,85,15996,true,false,,,,,,,
15997,623703,568,29,85,15997,true,false,,,,,,,
15998,623704,568,29,85,15998,true,false,,,,,,,
15999,623705,568,29,85,15999,true,false,,,,,,,
16000,623706,568,29,85,16000,true,false,,,,,,,
16001,623707,568,29,85,16001,true,false,,,,,,,
16002,623708,568,29,85,16002,true,false,,,,,,,
16003,623711,568,29,85,16003,true,false,,,,,,,
16004,623712,568,29,85,16004,true,false,,,,,,,
16005,623716,568,29,85,16005,true,false,,,,,,,
16006,623719,568,29,85,16006,true,false,,,,,,,
16007,623801,568,29,85,16007,true,false,,,,,,,
16008,623802,568,29,85,16008,true,false,,,,,,,
16009,623804,568,29,85,16009,true,false,,,,,,,
16010,623806,568,29,85,16010,true,false,,,,,,,
16011,623807,568,29,85,16011,true,false,,,,,,,
16012,624001,194,29,85,16012,true,false,,,,,,,
16013,624002,194,29,85,16013,true,false,,,,,,,
16014,624003,194,29,85,16014,true,false,,,,,,,
16015,624004,194,29,85,16015,true,false,,,,,,,
16016,624005,194,29,85,16016,true,false,,,,,,,
16017,624008,194,29,85,16017,true,false,,,,,,,
16018,624054,194,29,85,16018,true,false,,,,,,,
16019,624101,194,29,85,16019,true,false,,,,,,,
16020,624103,194,29,85,16020,true,false,,,,,,,
16021,624104,194,29,85,16021,true,false,,,,,,,
16022,624107,194,29,85,16022,true,false,,,,,,,
16023,624201,194,29,85,16023,true,false,,,,,,,
16024,624202,194,29,85,16024,true,false,,,,,,,
16025,624204,194,29,85,16025,true,false,,,,,,,
16026,624206,194,29,85,16026,true,false,,,,,,,
16027,624207,419,29,85,16027,true,false,,,,,,,
16028,624208,194,29,85,16028,true,false,,,,,,,
16029,624209,194,29,85,16029,true,false,,,,,,,
16030,624210,194,29,85,16030,true,false,,,,,,,
16031,624211,194,29,85,16031,true,false,,,,,,,
16032,624212,194,29,85,16032,true,false,,,,,,,
16033,624213,194,29,85,16033,true,false,,,,,,,
16034,624215,194,29,85,16034,true,false,,,,,,,
16035,624216,194,29,85,16035,true,false,,,,,,,
16036,624219,194,29,85,16036,true,false,,,,,,,
16037,624220,194,29,85,16037,true,false,,,,,,,
16038,624228,194,29,85,16038,true,false,,,,,,,
16039,624301,194,29,85,16039,true,false,,,,,,,
16040,624302,194,29,85,16040,true,false,,,,,,,
16041,624303,194,29,85,16041,true,false,,,,,,,
16042,624304,194,29,85,16042,true,false,,,,,,,
16043,624306,194,29,85,16043,true,false,,,,,,,
16044,624307,194,29,85,16044,true,false,,,,,,,
16045,624308,194,29,85,16045,true,false,,,,,,,
16046,624314,194,29,85,16046,true,false,,,,,,,
16047,624316,194,29,85,16047,true,false,,,,,,,
16048,624401,194,29,85,16048,true,false,,,,,,,
16049,624402,194,29,85,16049,true,false,,,,,,,
16050,624403,194,29,85,16050,true,false,,,,,,,
16051,624404,194,29,85,16051,true,false,,,,,,,
16052,624405,194,29,85,16052,true,false,,,,,,,
16053,624410,194,29,85,16053,true,false,,,,,,,
16054,624601,194,29,85,16054,true,false,,,,,,,
16055,624610,194,29,85,16055,true,false,,,,,,,
16056,624612,194,29,85,16056,true,false,,,,,,,
16057,624613,194,29,85,16057,true,false,,,,,,,
16058,624614,194,29,85,16058,true,false,,,,,,,
16059,624615,194,29,85,16059,true,false,,,,,,,
16060,624616,194,29,85,16060,true,false,,,,,,,
16061,624617,194,29,85,16061,true,false,,,,,,,
16062,624618,194,29,85,16062,true,false,,,,,,,
16063,624619,194,29,85,16063,true,false,,,,,,,
16064,624620,194,29,85,16064,true,false,,,,,,,
16065,624621,194,29,85,16065,true,false,,,,,,,
16066,624622,194,29,85,16066,true,false,,,,,,,
16067,624624,194,29,85,16067,true,false,,,,,,,
16068,624701,194,29,85,16068,true,false,,,,,,,
16069,624702,194,29,85,16069,true,false,,,,,,,
16070,624703,194,29,85,16070,true,false,,,,,,,
16071,624704,194,29,85,16071,true,false,,,,,,,
16072,624705,194,29,85,16072,true,false,,,,,,,
16073,624706,194,29,85,16073,true,false,,,,,,,
16074,624707,194,29,85,16074,true,false,,,,,,,
16075,624708,194,29,85,16075,true,false,,,,,,,
16076,624709,194,29,85,16076,true,false,,,,,,,
16077,624710,194,29,85,16077,true,false,,,,,,,
16078,624711,194,29,85,16078,true,false,,,,,,,
16079,624712,194,29,85,16079,true,false,,,,,,,
16080,624714,194,29,85,16080,true,false,,,,,,,
16081,624801,194,29,85,16081,true,false,,,,,,,
16082,624802,194,29,85,16082,true,false,,,,,,,
16083,624803,194,29,85,16083,true,false,,,,,,,
16084,625001,419,29,85,16084,true,false,,,,,,,
16085,625002,419,29,85,16085,true,false,,,,,,,
16086,625003,419,29,85,16086,true,false,,,,,,,
16087,625004,419,29,85,16087,true,false,,,,,,,
16088,625005,419,29,85,16088,true,false,,,,,,,
16089,625006,419,29,85,16089,true,false,,,,,,,
16090,625007,419,29,85,16090,true,false,,,,,,,
16091,625008,419,29,85,16091,true,false,,,,,,,
16092,625009,419,29,85,16092,true,false,,,,,,,
16093,625010,419,29,85,16093,true,false,,,,,,,
16094,625011,419,29,85,16094,true,false,,,,,,,
16095,625012,419,29,85,16095,true,false,,,,,,,
16096,625013,419,29,85,16096,true,false,,,,,,,
16097,625014,419,29,85,16097,true,false,,,,,,,
16098,625015,419,29,85,16098,true,false,,,,,,,
16099,625016,419,29,85,16099,true,false,,,,,,,
16100,625017,419,29,85,16100,true,false,,,,,,,
16101,625018,419,29,85,16101,true,false,,,,,,,
16102,625019,419,29,85,16102,true,false,,,,,,,
16103,625020,419,29,85,16103,true,false,,,,,,,
16104,625021,419,29,85,16104,true,false,,,,,,,
16105,625022,419,29,85,16105,true,false,,,,,,,
16106,625023,419,29,85,16106,true,false,,,,,,,
16107,625101,419,29,85,16107,true,false,,,,,,,
16108,625102,419,29,85,16108,true,false,,,,,,,
16109,625103,419,29,85,16109,true,false,,,,,,,
16110,625104,419,29,85,16110,true,false,,,,,,,
16111,625105,419,29,85,16111,true,false,,,,,,,
16112,625106,419,29,85,16112,true,false,,,,,,,
16113,625107,419,29,85,16113,true,false,,,,,,,
16114,625108,419,29,85,16114,true,false,,,,,,,
16115,625109,419,29,85,16115,true,false,,,,,,,
16116,625110,419,29,85,16116,true,false,,,,,,,
16117,625117,419,29,85,16117,true,false,,,,,,,
16118,625122,419,29,85,16118,true,false,,,,,,,
16119,625125,419,29,85,16119,true,false,,,,,,,
16120,625201,419,29,85,16120,true,false,,,,,,,
16121,625202,419,29,85,16121,true,false,,,,,,,
16122,625203,678,29,85,16122,true,false,,,,,,,
16123,625205,419,29,85,16123,true,false,,,,,,,
16124,625207,419,29,85,16124,true,false,,,,,,,
16125,625209,419,29,85,16125,true,false,,,,,,,
16126,625213,419,29,85,16126,true,false,,,,,,,
16127,625214,419,29,85,16127,true,false,,,,,,,
16128,625217,419,29,85,16128,true,false,,,,,,,
16129,625218,419,29,85,16129,true,false,,,,,,,
16130,625221,419,29,85,16130,true,false,,,,,,,
16131,625234,419,29,85,16131,true,false,,,,,,,
16132,625247,419,29,85,16132,true,false,,,,,,,
16133,625301,419,29,85,16133,true,false,,,,,,,
16134,625402,419,29,85,16134,true,false,,,,,,,
16135,625501,419,29,85,16135,true,false,,,,,,,
16136,625502,419,29,85,16136,true,false,,,,,,,
16137,625503,419,29,85,16137,true,false,,,,,,,
16138,625512,678,29,85,16138,true,false,,,,,,,
16139,625513,678,29,85,16139,true,false,,,,,,,
16140,625514,419,29,85,16140,true,false,,,,,,,
16141,625515,678,29,85,16141,true,false,,,,,,,
16142,625516,678,29,85,16142,true,false,,,,,,,
16143,625517,678,29,85,16143,true,false,,,,,,,
16144,625518,678,29,85,16144,true,false,,,,,,,
16145,625519,678,29,85,16145,true,false,,,,,,,
16146,625520,678,29,85,16146,true,false,,,,,,,
16147,625521,678,29,85,16147,true,false,,,,,,,
16148,625522,678,29,85,16148,true,false,,,,,,,
16149,625523,678,29,85,16149,true,false,,,,,,,
16150,625524,678,29,85,16150,true,false,,,,,,,
16151,625525,678,29,85,16151,true,false,,,,,,,
16152,625526,678,29,85,16152,true,false,,,,,,,
16153,625527,419,29,85,16153,true,false,,,,,,,
16154,625528,678,29,85,16154,true,false,,,,,,,
16155,625529,419,29,85,16155,true,false,,,,,,,
16156,625530,678,29,85,16156,true,false,,,,,,,
16157,625531,678,29,85,16157,true,false,,,,,,,
16158,625532,419,29,85,16158,true,false,,,,,,,
16159,625533,678,29,85,16159,true,false,,,,,,,
16160,625534,678,29,85,16160,true,false,,,,,,,
16161,625535,419,29,85,16161,true,false,,,,,,,
16162,625536,678,29,85,16162,true,false,,,,,,,
16163,625537,419,29,85,16163,true,false,,,,,,,
16164,625538,678,29,85,16164,true,false,,,,,,,
16165,625540,678,29,85,16165,true,false,,,,,,,
16166,625547,678,29,85,16166,true,false,,,,,,,
16167,625552,678,29,85,16167,true,false,,,,,,,
16168,625556,678,29,85,16168,true,false,,,,,,,
16169,625562,678,29,85,16169,true,false,,,,,,,
16170,625566,419,29,85,16170,true,false,,,,,,,
16171,625572,678,29,85,16171,true,false,,,,,,,
16172,625579,678,29,85,16172,true,false,,,,,,,
16173,625582,678,29,85,16173,true,false,,,,,,,
16174,625601,678,29,85,16174,true,false,,,,,,,
16175,625602,678,29,85,16175,true,false,,,,,,,
16176,625603,678,29,85,16176,true,false,,,,,,,
16177,625604,678,29,85,16177,true,false,,,,,,,
16178,625605,678,29,85,16178,true,false,,,,,,,
16179,625701,419,29,85,16179,true,false,,,,,,,
16180,625702,419,29,85,16180,true,false,,,,,,,
16181,625703,419,29,85,16181,true,false,,,,,,,
16182,625704,419,29,85,16182,true,false,,,,,,,
16183,625705,419,29,85,16183,true,false,,,,,,,
16184,625706,419,29,85,16184,true,false,,,,,,,
16185,625707,419,29,85,16185,true,false,,,,,,,
16186,625708,419,29,85,16186,true,false,,,,,,,
16187,626001,724,29,85,16187,true,false,,,,,,,
16188,626002,724,29,85,16188,true,false,,,,,,,
16189,626003,724,29,85,16189,true,false,,,,,,,
16190,626004,724,29,85,16190,true,false,,,,,,,
16191,626005,724,29,85,16191,true,false,,,,,,,
16192,626053,724,29,85,16192,true,false,,,,,,,
16193,626101,724,29,85,16193,true,false,,,,,,,
16194,626102,724,29,85,16194,true,false,,,,,,,
16195,626103,724,29,85,16195,true,false,,,,,,,
16196,626104,724,29,85,16196,true,false,,,,,,,
16197,626105,724,29,85,16197,true,false,,,,,,,
16198,626106,724,29,85,16198,true,false,,,,,,,
16199,626107,724,29,85,16199,true,false,,,,,,,
16200,626108,724,29,85,16200,true,false,,,,,,,
16201,626109,724,29,85,16201,true,false,,,,,,,
16202,626110,724,29,85,16202,true,false,,,,,,,
16203,626111,724,29,85,16203,true,false,,,,,,,
16204,626112,724,29,85,16204,true,false,,,,,,,
16205,626113,724,29,85,16205,true,false,,,,,,,
16206,626114,724,29,85,16206,true,false,,,,,,,
16207,626115,724,29,85,16207,true,false,,,,,,,
16208,626116,724,29,85,16208,true,false,,,,,,,
16209,626117,724,29,85,16209,true,false,,,,,,,
16210,626118,724,29,85,16210,true,false,,,,,,,
16211,626119,724,29,85,16211,true,false,,,,,,,
16212,626121,724,29,85,16212,true,false,,,,,,,
16213,626122,724,29,85,16213,true,false,,,,,,,
16214,626123,724,29,85,16214,true,false,,,,,,,
16215,626124,724,29,85,16215,true,false,,,,,,,
16216,626125,724,29,85,16216,true,false,,,,,,,
16217,626126,724,29,85,16217,true,false,,,,,,,
16218,626127,724,29,85,16218,true,false,,,,,,,
16219,626128,724,29,85,16219,true,false,,,,,,,
16220,626129,724,29,85,16220,true,false,,,,,,,
16221,626130,724,29,85,16221,true,false,,,,,,,
16222,626131,724,29,85,16222,true,false,,,,,,,
16223,626132,724,29,85,16223,true,false,,,,,,,
16224,626133,724,29,85,16224,true,false,,,,,,,
16225,626134,724,29,85,16225,true,false,,,,,,,
16226,626135,724,29,85,16226,true,false,,,,,,,
16227,626136,724,29,85,16227,true,false,,,,,,,
16228,626137,724,29,85,16228,true,false,,,,,,,
16229,626138,724,29,85,16229,true,false,,,,,,,
16230,626139,724,29,85,16230,true,false,,,,,,,
16231,626140,724,29,85,16231,true,false,,,,,,,
16232,626141,724,29,85,16232,true,false,,,,,,,
16233,626142,724,29,85,16233,true,false,,,,,,,
16234,626143,724,29,85,16234,true,false,,,,,,,
16235,626144,724,29,85,16235,true,false,,,,,,,
16236,626145,689,29,85,16236,true,false,,,,,,,
16237,626147,724,29,85,16237,true,false,,,,,,,
16238,626149,724,29,85,16238,true,false,,,,,,,
16239,626159,724,29,85,16239,true,false,,,,,,,
16240,626161,724,29,85,16240,true,false,,,,,,,
16241,626177,724,29,85,16241,true,false,,,,,,,
16242,626188,724,29,85,16242,true,false,,,,,,,
16243,626189,724,29,85,16243,true,false,,,,,,,
16244,626190,724,29,85,16244,true,false,,,,,,,
16245,626201,724,29,85,16245,true,false,,,,,,,
16246,626202,724,29,85,16246,true,false,,,,,,,
16247,626203,724,29,85,16247,true,false,,,,,,,
16248,626204,724,29,85,16248,true,false,,,,,,,
16249,626205,698,29,85,16249,true,false,,,,,,,
16250,626211,724,29,85,16250,true,false,,,,,,,
16251,626303,724,29,85,16251,true,false,,,,,,,
16252,626501,678,29,85,16252,true,false,,,,,,,
16253,626512,678,29,85,16253,true,false,,,,,,,
16254,626514,419,29,85,16254,true,false,,,,,,,
16255,626517,678,29,85,16255,true,false,,,,,,,
16256,626519,724,29,85,16256,true,false,,,,,,,
16257,626607,724,29,85,16257,true,false,,,,,,,
16258,626612,724,29,85,16258,true,false,,,,,,,
16259,627001,689,29,85,16259,true,false,,,,,,,
16260,627002,689,29,85,16260,true,false,,,,,,,
16261,627003,689,29,85,16261,true,false,,,,,,,
16262,627004,689,29,85,16262,true,false,,,,,,,
16263,627005,689,29,85,16263,true,false,,,,,,,
16264,627006,689,29,85,16264,true,false,,,,,,,
16265,627007,689,29,85,16265,true,false,,,,,,,
16266,627008,689,29,85,16266,true,false,,,,,,,
16267,627009,689,29,85,16267,true,false,,,,,,,
16268,627010,689,29,85,16268,true,false,,,,,,,
16269,627011,689,29,85,16269,true,false,,,,,,,
16270,627012,689,29,85,16270,true,false,,,,,,,
16271,627051,689,29,85,16271,true,false,,,,,,,
16272,627101,689,29,85,16272,true,false,,,,,,,
16273,627102,689,29,85,16273,true,false,,,,,,,
16274,627103,689,29,85,16274,true,false,,,,,,,
16275,627104,689,29,85,16275,true,false,,,,,,,
16276,627105,689,29,85,16276,true,false,,,,,,,
16277,627106,689,29,85,16277,true,false,,,,,,,
16278,627107,689,29,85,16278,true,false,,,,,,,
16279,627108,689,29,85,16279,true,false,,,,,,,
16280,627109,689,29,85,16280,true,false,,,,,,,
16281,627110,689,29,85,16281,true,false,,,,,,,
16282,627111,689,29,85,16282,true,false,,,,,,,
16283,627112,689,29,85,16283,true,false,,,,,,,
16284,627113,689,29,85,16284,true,false,,,,,,,
16285,627114,689,29,85,16285,true,false,,,,,,,
16286,627115,689,29,85,16286,true,false,,,,,,,
16287,627116,689,29,85,16287,true,false,,,,,,,
16288,627117,689,29,85,16288,true,false,,,,,,,
16289,627118,689,29,85,16289,true,false,,,,,,,
16290,627119,689,29,85,16290,true,false,,,,,,,
16291,627120,689,29,85,16291,true,false,,,,,,,
16292,627121,689,29,85,16292,true,false,,,,,,,
16293,627124,689,29,85,16293,true,false,,,,,,,
16294,627127,689,29,85,16294,true,false,,,,,,,
16295,627129,689,29,85,16295,true,false,,,,,,,
16296,627130,689,29,85,16296,true,false,,,,,,,
16297,627131,689,29,85,16297,true,false,,,,,,,
16298,627133,689,29,85,16298,true,false,,,,,,,
16299,627140,689,29,85,16299,true,false,,,,,,,
16300,627151,689,29,85,16300,true,false,,,,,,,
16301,627152,689,29,85,16301,true,false,,,,,,,
16302,627201,689,29,85,16302,true,false,,,,,,,
16303,627202,689,29,85,16303,true,false,,,,,,,
16304,627210,689,29,85,16304,true,false,,,,,,,
16305,627214,689,29,85,16305,true,false,,,,,,,
16306,627251,682,29,85,16306,true,false,,,,,,,
16307,627351,689,29,85,16307,true,false,,,,,,,
16308,627352,689,29,85,16308,true,false,,,,,,,
16309,627353,689,29,85,16309,true,false,,,,,,,
16310,627354,689,29,85,16310,true,false,,,,,,,
16311,627355,689,29,85,16311,true,false,,,,,,,
16312,627356,689,29,85,16312,true,false,,,,,,,
16313,627357,689,29,85,16313,true,false,,,,,,,
16314,627358,689,29,85,16314,true,false,,,,,,,
16315,627359,689,29,85,16315,true,false,,,,,,,
16316,627361,689,29,85,16316,true,false,,,,,,,
16317,627401,689,29,85,16317,true,false,,,,,,,
16318,627412,689,29,85,16318,true,false,,,,,,,
16319,627413,689,29,85,16319,true,false,,,,,,,
16320,627414,689,29,85,16320,true,false,,,,,,,
16321,627415,689,29,85,16321,true,false,,,,,,,
16322,627416,689,29,85,16322,true,false,,,,,,,
16323,627417,689,29,85,16323,true,false,,,,,,,
16324,627418,689,29,85,16324,true,false,,,,,,,
16325,627420,689,29,85,16325,true,false,,,,,,,
16326,627421,689,29,85,16326,true,false,,,,,,,
16327,627422,689,29,85,16327,true,false,,,,,,,
16328,627423,689,29,85,16328,true,false,,,,,,,
16329,627424,689,29,85,16329,true,false,,,,,,,
16330,627425,689,29,85,16330,true,false,,,,,,,
16331,627426,689,29,85,16331,true,false,,,,,,,
16332,627427,689,29,85,16332,true,false,,,,,,,
16333,627428,689,29,85,16333,true,false,,,,,,,
16334,627431,689,29,85,16334,true,false,,,,,,,
16335,627435,689,29,85,16335,true,false,,,,,,,
16336,627436,689,29,85,16336,true,false,,,,,,,
16337,627451,689,29,85,16337,true,false,,,,,,,
16338,627452,689,29,85,16338,true,false,,,,,,,
16339,627453,689,29,85,16339,true,false,,,,,,,
16340,627476,689,29,85,16340,true,false,,,,,,,
16341,627501,689,29,85,16341,true,false,,,,,,,
16342,627502,689,29,85,16342,true,false,,,,,,,
16343,627515,689,29,85,16343,true,false,,,,,,,
16344,627551,689,29,85,16344,true,false,,,,,,,
16345,627554,689,29,85,16345,true,false,,,,,,,
16346,627601,689,29,85,16346,true,false,,,,,,,
16347,627602,689,29,85,16347,true,false,,,,,,,
16348,627603,689,29,85,16348,true,false,,,,,,,
16349,627604,689,29,85,16349,true,false,,,,,,,
16350,627651,689,29,85,16350,true,false,,,,,,,
16351,627652,689,29,85,16351,true,false,,,,,,,
16352,627654,689,29,85,16352,true,false,,,,,,,
16353,627657,689,29,85,16353,true,false,,,,,,,
16354,627658,689,29,85,16354,true,false,,,,,,,
16355,627659,689,29,85,16355,true,false,,,,,,,
16356,627713,689,29,85,16356,true,false,,,,,,,
16357,627719,689,29,85,16357,true,false,,,,,,,
16358,627724,689,29,85,16358,true,false,,,,,,,
16359,627738,689,29,85,16359,true,false,,,,,,,
16360,627750,689,29,85,16360,true,false,,,,,,,
16361,627751,689,29,85,16361,true,false,,,,,,,
16362,627753,689,29,85,16362,true,false,,,,,,,
16363,627754,689,29,85,16363,true,false,,,,,,,
16364,627755,689,29,85,16364,true,false,,,,,,,
16365,627756,689,29,85,16365,true,false,,,,,,,
16366,627757,689,29,85,16366,true,false,,,,,,,
16367,627758,689,29,85,16367,true,false,,,,,,,
16368,627759,689,29,85,16368,true,false,,,,,,,
16369,627760,689,29,85,16369,true,false,,,,,,,
16370,627761,689,29,85,16370,true,false,,,,,,,
16371,627763,689,29,85,16371,true,false,,,,,,,
16372,627764,689,29,85,16372,true,false,,,,,,,
16373,627770,689,29,85,16373,true,false,,,,,,,
16374,627773,689,29,85,16374,true,false,,,,,,,
16375,627801,689,29,85,16375,true,false,,,,,,,
16376,627802,689,29,85,16376,true,false,,,,,,,
16377,627803,689,29,85,16377,true,false,,,,,,,
16378,627804,689,29,85,16378,true,false,,,,,,,
16379,627805,689,29,85,16379,true,false,,,,,,,
16380,627806,689,29,85,16380,true,false,,,,,,,
16381,627807,689,29,85,16381,true,false,,,,,,,
16382,627808,689,29,85,16382,true,false,,,,,,,
16383,627809,689,29,85,16383,true,false,,,,,,,
16384,627810,689,29,85,16384,true,false,,,,,,,
